confidence,dateAdded,id,ip,lastModified,ownerName,rating,webLink
85,2014-04-12T12:54:27Z,189524,182.118.60.78,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.78&owner=Common+Community
85,2014-04-12T12:54:27Z,189013,180.153.188.88,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.188.88&owner=Common+Community
85,2014-04-12T12:54:27Z,189269,182.118.53.25,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.25&owner=Common+Community
85,2014-04-12T12:54:27Z,189525,182.118.60.80,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.80&owner=Common+Community
85,2014-04-12T12:54:27Z,189014,180.153.188.90,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.188.90&owner=Common+Community
85,2014-04-12T12:54:27Z,189270,182.118.53.26,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.26&owner=Common+Community
85,2014-04-12T12:54:27Z,189526,182.118.60.83,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.83&owner=Common+Community
85,2014-04-12T12:54:27Z,189015,180.153.188.99,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.188.99&owner=Common+Community
85,2014-04-12T12:54:27Z,189271,182.118.53.27,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.27&owner=Common+Community
85,2014-04-12T12:54:27Z,189527,182.118.60.84,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.84&owner=Common+Community
85,2014-04-12T12:54:27Z,189016,180.153.195.102,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.102&owner=Common+Community
85,2014-04-12T12:54:27Z,189272,182.118.53.29,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.29&owner=Common+Community
85,2014-04-12T12:54:27Z,189528,182.118.60.85,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.85&owner=Common+Community
85,2014-04-12T12:54:27Z,189017,180.153.195.107,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.107&owner=Common+Community
85,2014-04-12T12:54:27Z,189273,182.118.53.30,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.30&owner=Common+Community
85,2014-04-12T12:54:27Z,189529,182.118.60.86,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.86&owner=Common+Community
85,2014-04-12T12:54:27Z,189018,180.153.195.112,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.112&owner=Common+Community
85,2014-04-12T12:54:27Z,189274,182.118.53.31,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.31&owner=Common+Community
85,2014-04-12T12:54:27Z,189530,182.118.60.87,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.87&owner=Common+Community
85,2014-04-12T12:54:27Z,189019,180.153.195.127,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.127&owner=Common+Community
85,2014-04-12T12:54:27Z,189275,182.118.53.32,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.32&owner=Common+Community
85,2014-04-12T12:54:27Z,189531,182.118.60.88,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.88&owner=Common+Community
85,2014-04-12T12:54:27Z,189020,180.153.195.129,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.129&owner=Common+Community
85,2014-04-12T12:54:27Z,189276,182.118.53.34,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.34&owner=Common+Community
85,2014-04-12T12:54:27Z,189532,182.118.60.89,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.89&owner=Common+Community
85,2014-04-12T12:54:27Z,189021,180.153.195.131,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.131&owner=Common+Community
85,2014-04-12T12:54:27Z,189277,182.118.53.35,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.35&owner=Common+Community
85,2014-04-12T12:54:27Z,189533,182.118.60.90,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.90&owner=Common+Community
85,2014-04-12T12:54:27Z,189022,180.153.195.133,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.133&owner=Common+Community
85,2014-04-12T12:54:27Z,189278,182.118.53.37,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.37&owner=Common+Community
85,2014-04-12T12:54:27Z,189534,182.118.60.91,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.91&owner=Common+Community
85,2014-04-12T12:54:27Z,189023,180.153.195.135,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.135&owner=Common+Community
85,2014-04-12T12:54:27Z,189279,182.118.53.38,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.38&owner=Common+Community
85,2014-04-12T12:54:27Z,189535,182.118.60.93,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.93&owner=Common+Community
85,2014-04-12T12:54:27Z,189024,180.153.195.137,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.137&owner=Common+Community
85,2014-04-12T12:54:27Z,189280,182.118.53.41,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.41&owner=Common+Community
85,2014-04-12T12:54:27Z,189536,182.118.60.94,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.94&owner=Common+Community
85,2014-04-12T12:54:27Z,189025,180.153.195.141,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.141&owner=Common+Community
85,2014-04-12T12:54:27Z,189281,182.118.53.46,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.46&owner=Common+Community
85,2014-04-12T12:54:27Z,189537,182.118.60.99,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.60.99&owner=Common+Community
85,2014-04-12T12:54:27Z,189026,180.153.195.147,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.147&owner=Common+Community
85,2014-04-12T12:54:27Z,189282,182.118.53.48,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.48&owner=Common+Community
85,2014-04-12T12:54:27Z,189538,220.250.31.78,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=220.250.31.78&owner=Common+Community
85,2014-04-12T12:54:27Z,189027,180.153.195.152,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.152&owner=Common+Community
85,2014-04-12T12:54:27Z,189283,182.118.53.49,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.49&owner=Common+Community
85,2014-04-12T12:54:27Z,189539,125.96.160.190,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=125.96.160.190&owner=Common+Community
85,2014-04-12T12:54:27Z,189028,180.153.195.162,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.162&owner=Common+Community
85,2014-04-12T12:54:27Z,189284,182.118.53.51,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.51&owner=Common+Community
85,2014-04-12T12:54:27Z,189540,220.181.158.174,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=220.181.158.174&owner=Common+Community
85,2014-04-12T12:54:27Z,189029,180.153.195.165,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.165&owner=Common+Community
85,2014-04-12T12:54:27Z,189285,182.118.53.52,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.52&owner=Common+Community
85,2014-04-12T12:54:27Z,189541,203.195.181.105,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=203.195.181.105&owner=Common+Community
85,2014-04-12T12:54:27Z,189030,180.153.195.173,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.173&owner=Common+Community
85,2014-04-12T12:54:27Z,189286,182.118.53.53,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.53&owner=Common+Community
85,2014-04-12T12:54:27Z,189031,180.153.195.174,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.174&owner=Common+Community
85,2014-04-12T12:54:27Z,189287,182.118.53.54,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.54&owner=Common+Community
85,2014-04-12T12:54:27Z,189543,144.214.220.185,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=144.214.220.185&owner=Common+Community
85,2014-04-12T12:54:27Z,189032,180.153.195.182,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.182&owner=Common+Community
85,2014-04-12T12:54:27Z,189288,182.118.53.56,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.56&owner=Common+Community
85,2014-04-12T12:54:27Z,189544,210.180.33.33,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=210.180.33.33&owner=Common+Community
85,2014-04-12T12:54:27Z,189033,180.153.195.197,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.197&owner=Common+Community
85,2014-04-12T12:54:27Z,189289,182.118.53.58,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.58&owner=Common+Community
85,2014-04-12T12:54:27Z,189545,14.50.99.126,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=14.50.99.126&owner=Common+Community
85,2014-04-12T12:54:27Z,189034,180.153.195.19,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.19&owner=Common+Community
85,2014-04-12T12:54:27Z,189290,182.118.53.60,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.60&owner=Common+Community
85,2014-04-12T12:54:27Z,189546,111.194.119.217,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=111.194.119.217&owner=Common+Community
85,2014-04-12T12:54:27Z,189035,180.153.195.202,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.202&owner=Common+Community
85,2014-04-12T12:54:27Z,189291,182.118.53.61,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.61&owner=Common+Community
85,2014-04-12T12:54:27Z,189547,111.204.253.98,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=111.204.253.98&owner=Common+Community
85,2014-04-12T12:54:27Z,189036,180.153.195.204,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.204&owner=Common+Community
85,2014-04-12T12:54:27Z,189292,182.118.53.62,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.62&owner=Common+Community
85,2014-04-12T12:54:27Z,189548,111.204.254.11,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=111.204.254.11&owner=Common+Community
85,2014-04-12T12:54:27Z,189037,180.153.195.211,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.211&owner=Common+Community
85,2014-04-12T12:54:27Z,189293,182.118.53.63,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.63&owner=Common+Community
85,2014-04-12T12:54:27Z,189549,111.204.254.35,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=111.204.254.35&owner=Common+Community
85,2014-04-12T12:54:27Z,189038,180.153.195.212,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.212&owner=Common+Community
85,2014-04-12T12:54:27Z,189294,182.118.53.64,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.64&owner=Common+Community
85,2014-04-12T12:54:27Z,189550,111.205.62.101,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=111.205.62.101&owner=Common+Community
85,2014-04-12T12:54:27Z,189039,180.153.195.213,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.213&owner=Common+Community
85,2014-04-12T12:54:27Z,189295,182.118.53.65,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.118.53.65&owner=Common+Community
85,2014-04-12T12:54:27Z,189551,111.207.191.138,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=111.207.191.138&owner=Common+Community
85,2014-04-12T12:54:27Z,189040,180.153.195.221,2014-04-12T12:54:27Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.153.195.221&owner=Common+Community
